20170101;2.9579;2.8738;2.7897;2.6267;2.4638;2.3341;2.2044;2.0958;1.9871;1.9048;1.8224;1.7032;1.5841;1.5175;1.4509;1.4737;1.4965;1.4895;1.4825;1.4019;1.3212;1.2441;1.167;1.1653;1.1635;1.1846;1.2056;1.1863;1.167;1.174;1.1811;1.2284;1.2757;1.3756;1.4754;1.5596;1.6437;1.7751;1.9065;1.9994;2.0923;2.1816;2.271;2.5373;2.8037;2.8615;2.7196;2.5952
20170102;2.4708;2.3639;2.257;2.0975;1.9381;1.8487;1.7593;1.712;1.6647;1.6191;1.5736;1.479;1.3843;1.4071;1.4299;1.4439;1.4579;1.4754;1.493;1.4124;1.3318;1.2722;1.2126;1.2003;1.1881;1.2179;1.2476;1.2722;1.2967;1.3055;1.3142;1.4141;1.514;1.6717;1.8294;1.8504;1.8715;1.9626;2.0537;2.1606;2.2675;2.5619;2.8563;2.7739;2.6916;2.6916;2.8107;2.7073
20170103;2.6039;2.5566;2.5093;2.4935;2.4778;2.4515;2.4252;2.4199;2.4147;2.4147;2.4147;2.3814;2.3481;2.3674;2.3867;2.4059;2.4252;2.3761;2.3271;2.2184;2.1098;2.0187;1.9275;1.889;1.8504;1.8855;1.9205;1.9766;2.0327;2.0993;2.1659;2.2798;2.3937;2.5023;2.6109;2.8125;3.014;3.1647;3.3154;3.3732;3.431;3.4153;3.3995;3.3662;3.3329;3.2821;2.9894;2.9386
20170104;2.8878;2.8931;2.8983;2.8563;2.8142;2.7949;2.7757;2.7634;2.7511;2.7424;2.7336;2.7248;2.7161;2.6898;2.6635;2.6495;2.6355;2.5689;2.5023;2.4199;2.3376;2.236;2.1343;2.0502;1.9661;1.9065;1.8469;1.8364;1.8259;1.8504;1.875;1.9556;2.0362;2.1834;2.3306;2.4953;2.66;2.8037;2.9474;3.1279;3.3084;3.4818;3.6553;3.6045;3.5537;3.4678;3.431;3.3627
20170105;3.2943;3.2295;3.1647;3.1086;3.0525;3.007;2.9614;2.9404;2.9194;2.8931;2.8668;2.7949;2.7231;2.6951;2.667;2.6197;2.5724;2.5128;2.4532;2.3726;2.292;2.2044;2.1168;2.052;1.9871;1.9538;1.9205;1.9048;1.889;1.8925;1.896;1.9468;1.9976;2.087;2.1764;2.1921;2.2079;2.3884;2.5689;2.7949;3.021;3.1612;3.3014;3.4345;3.5677;3.5151;3.5572;3.424
20170106;3.2908;3.1822;3.0736;3.0017;2.9299;2.9088;2.8878;2.9439;3;3.0035;3.007;2.9526;2.8983;2.8878;2.8773;2.8125;2.7476;2.6425;2.5373;2.4094;2.2815;2.1694;2.0572;1.9696;1.882;1.8294;1.7768;1.7453;1.7138;1.7138;1.7138;1.7628;1.8119;1.8627;1.9135;1.9381;1.9626;2.3796;2.7967;3.1769;3.5572;3.5572;3.5572;3.5186;3.4801;3.4661;3.6098;3.5274
20170107;3.445;3.4118;3.3785;3.3995;3.4205;3.4328;3.445;3.438;3.431;3.4153;3.3995;3.2856;3.1717;3.0665;2.9614;2.8598;2.7581;2.6583;2.5584;2.4427;2.3271;2.2044;2.0817;1.9661;1.8504;1.7611;1.6717;1.6489;1.6261;1.6612;1.6962;1.7979;1.8995;2.0011;2.1028;2.236;2.3691;2.6425;2.9158;3.049;3.1822;3.1209;3.0595;3.2383;3.417;3.4188;3.5151;3.4328
20170108;3.3504;3.2979;3.2453;3.2067;3.1682;3.1507;3.1331;3.1226;3.1121;3.0841;3.056;2.9702;2.8843;2.7809;2.6775;2.5969;2.5163;2.3814;2.2465;2.0853;1.924;1.7891;1.6542;1.521;1.3878;1.302;1.2161;1.2266;1.2371;1.2774;1.3177;1.4597;1.6016;1.8207;2.0397;2.3043;2.5689;2.6951;2.8212;2.8107;2.8002;2.9018;3.0035;3.1734;3.3434;3.3049;2.9194;2.837
20170109;2.7546;2.7266;2.6986;2.6495;2.6004;2.4935;2.3867;2.306;2.2254;2.1098;1.9941;1.91;1.8259;1.7471;1.6682;1.6349;1.6016;1.5771;1.5525;1.4124;1.2722;1.1302;0.9883;0.9147;0.8411;0.8341;0.8271;0.9305;1.0339;1.0321;1.0304;1.125;1.2196;1.3878;1.5561;1.6244;1.6927;1.6104;1.528;1.4965;1.4649;1.4369;1.4089;1.7295;2.0502;2.4234;2.9194;2.9211
20170110;2.9229;2.823;2.7231;2.5654;2.4077;2.3849;2.3621;2.3674;2.3726;2.3586;2.3446;2.2412;2.1378;2.0958;2.0537;2.0432;2.0327;1.9223;1.8119;1.691;1.5701;1.486;1.4019;1.3598;1.3177;1.2915;1.2652;1.2792;1.2932;1.3335;1.3738;1.486;1.5981;1.7961;1.9941;2.1816;2.3691;2.49;2.6109;2.6145;2.618;2.5373;2.4567;2.7231;2.9894;3.1139;2.8808;2.6477
20170111;2.4147;2.278;2.1413;2.0082;1.875;1.8434;1.8119;1.8207;1.8294;1.8207;1.8119;1.7295;1.6472;1.5473;1.4474;1.4386;1.4299;1.3931;1.3563;1.2915;1.2266;1.1986;1.1705;1.1828;1.1951;1.1758;1.1565;1.1811;1.2056;1.2301;1.2547;1.2792;1.3037;1.4071;1.5105;1.6121;1.7138;1.9696;2.2254;2.3148;2.4042;2.3253;2.2465;2.0642;1.882;1.9205;2.5724;2.4778
20170112;2.3831;2.1956;2.0082;1.9363;1.8645;1.7523;1.6402;1.6226;1.6051;1.5964;1.5876;1.5228;1.4579;1.3773;1.2967;1.2844;1.2722;1.2494;1.2266;1.2284;1.2301;1.1635;1.0969;0.9515;0.8061;0.7868;0.7675;0.7938;0.8201;0.9866;1.153;1.1635;1.174;1.2161;1.2582;1.4054;1.5525;1.4386;1.3247;1.5788;1.8329;1.9976;2.1624;2.243;2.3236;2.4287;3.1962;3.1612
